user_id,name,age,gender,city_tier,occupation,monthly_income,monthly_expenses,monthly_savings,recharge_frequency,average_recharge_amount,electricity_payment_rate,water_payment_rate,internet_payment_rate,late_bill_count,upi_transactions,wallet_transactions,ecommerce_orders,payment_consistency,digital_activity_score,expense_ratio,savings_ratio,financial_discipline,credit_score,credit_category
1313,Ikshita Kala,38,Male,Tier-1,Salaried,89710,68699,19708,10,399,98,91,91,1,192,46,13,93.33,251,0.77,0.22,73.26,614,Fair
1314,Triveni Patla,21,Male,Tier-2,Freelancer,23361,19010,2054,9,239,83,97,97,1,206,36,5,92.33,247,0.81,0.09,66.8,577,Fair
1315,Ira Borde,24,Male,Tier-2,Freelancer,30971,23786,5018,9,239,99,99,79,0,256,62,3,92.33,321,0.77,0.16,69.03,607,Fair
1316,Warhi Brar,24,Male,Tier-3,Student,6882,5544,445,12,239,89,89,94,2,221,77,11,90.67,309,0.81,0.06,71.27,582,Fair
1317,Abeer Mahajan,18,Male,Tier-3,Student,5750,4481,602,12,199,88,96,82,3,196,44,11,88.67,251,0.78,0.1,71.47,544,Poor
1318,Harrison Thakkar,24,Female,Tier-1,Student,5955,4800,323,12,299,77,94,92,3,161,29,11,87.67,201,0.81,0.05,69.46,530,Poor
1319,Nihal Choudhury,39,Female,Tier-1,Salaried,28661,19620,6928,12,499,96,96,97,0,198,24,15,96.33,237,0.68,0.24,79.42,633,Fair
1320,Vedant Yadav,24,Male,Tier-1,Salaried,44870,29866,13250,11,499,100,90,97,1,200,22,14,95.67,236,0.67,0.3,78.69,631,Fair
1321,Baljiwan Doctor,32,Female,Tier-1,Freelancer,15559,11003,2279,12,299,80,89,81,1,193,69,5,83.33,267,0.71,0.15,70.06,574,Fair
1322,Nilima Khare,28,Male,Tier-3,Gig Worker,17092,13577,2600,11,199,93,80,90,5,162,54,3,87.67,219,0.79,0.15,70.4,514,Poor
1323,Sachi Manda,38,Female,Tier-3,Salaried,87203,49660,34583,12,299,99,96,92,0,179,15,14,95.67,208,0.57,0.4,83.73,665,Good
1324,Kala Nagy,29,Female,Tier-1,Salaried,61680,45738,14476,10,399,94,97,92,1,114,33,12,94.33,159,0.74,0.23,74.21,592,Fair
1325,Ishani Mitter,21,Female,Tier-2,Gig Worker,36506,29378,5097,6,199,92,81,91,5,207,71,1,88.0,279,0.8,0.14,60.19,501,Poor
1326,Isaiah Parmer,52,Male,Tier-2,Business Owner,113887,70014,41999,11,499,97,96,99,2,479,27,17,97.33,523,0.61,0.37,81.73,629,Fair
1327,Gagan Pau,41,Male,Tier-1,Salaried,55945,32044,22253,11,599,96,99,98,1,116,37,7,97.67,160,0.57,0.4,82.77,623,Fair
1328,Anjali Sehgal,34,Female,Tier-2,Salaried,26450,16002,7508,10,499,99,94,98,0,187,21,10,97.0,218,0.6,0.28,77.02,629,Fair
1329,Osha Bahri,33,Male,Tier-2,Freelancer,34797,22641,9246,9,239,82,75,89,2,184,50,8,82.0,242,0.65,0.27,66.97,556,Fair
1330,Aarna Rastogi,32,Female,Tier-1,Salaried,28449,15712,11363,11,399,93,92,96,0,177,30,8,93.67,215,0.55,0.4,80.82,659,Good
1331,Aachal Bassi,28,Male,Tier-1,Freelancer,58108,42428,14496,9,239,96,75,75,0,276,87,8,82.0,371,0.73,0.25,66.48,605,Fair
1332,Aarnav Bhalla,40,Female,Tier-2,Salaried,54270,42307,9393,12,499,95,92,93,1,171,21,10,93.33,202,0.78,0.17,75.86,599,Fair
1333,Alexander Kannan,59,Male,Tier-1,Business Owner,46371,33896,10577,10,599,92,100,100,0,427,43,12,97.33,482,0.73,0.23,75.51,655,Good
1334,Veda Patel,34,Male,Tier-1,Gig Worker,24842,22218,1668,9,239,91,80,83,2,129,79,1,84.67,209,0.89,0.07,62.35,525,Poor
1335,Jason Deep,40,Female,Tier-1,Gig Worker,32946,29122,3176,7,239,87,72,70,3,163,86,1,76.33,250,0.88,0.1,55.06,484,Poor
1336,Aarna Dugar,39,Male,Tier-3,Business Owner,56780,42759,12288,10,499,97,100,93,0,358,11,15,96.67,384,0.75,0.22,74.83,633,Fair
1337,Vasana Varughese,41,Female,Tier-2,Business Owner,92166,59494,30624,12,599,91,97,92,0,300,17,9,93.33,326,0.65,0.33,80.63,661,Good
1338,Qushi Dani,37,Female,Tier-2,Freelancer,65827,53879,10925,8,399,95,80,93,3,350,51,8,89.33,409,0.82,0.17,65.65,564,Fair
1339,Ethan Mall,41,Female,Tier-1,Business Owner,70753,50989,16774,10,599,97,93,99,0,478,43,15,96.33,536,0.72,0.24,75.28,639,Fair
1340,Varenya Chada,38,Female,Tier-2,Salaried,70297,45632,22732,10,499,93,92,93,1,209,15,12,92.67,236,0.65,0.32,76.03,606,Fair
1341,Maanav Dash,18,Male,Tier-1,Student,23062,18357,3387,8,239,87,94,95,0,249,71,4,92.0,324,0.8,0.15,66.41,605,Fair
1342,Jagat Badami,18,Female,Tier-2,Student,10110,7107,723,10,239,92,96,97,1,300,25,9,95.0,334,0.7,0.07,69.65,609,Fair
1343,Upma Virk,58,Male,Tier-3,Business Owner,66254,45050,18622,11,399,92,93,93,2,289,19,8,92.67,316,0.68,0.28,76.77,591,Fair
1344,Chaitaly Rai,46,Female,Tier-3,Business Owner,73260,39092,32914,11,599,100,99,92,2,458,50,19,97.0,527,0.53,0.45,83.98,646,Fair
1345,Laksh Dayal,35,Male,Tier-1,Salaried,36995,21392,13142,12,499,93,95,100,0,199,25,14,96.0,238,0.58,0.36,82.66,653,Good
1346,Udant Acharya,31,Female,Tier-1,Salaried,51005,32889,16368,11,499,91,93,90,1,180,24,12,91.33,216,0.64,0.32,77.29,628,Fair
1347,Yatin Bhatti,23,Female,Tier-2,Student,7350,4156,356,11,239,87,96,81,2,289,45,5,88.0,339,0.57,0.05,67.45,583,Fair
1348,Rachita Oak,33,Female,Tier-1,Salaried,72873,56124,15974,11,299,95,95,94,0,144,50,14,94.67,208,0.77,0.22,75.91,623,Fair
1349,Yashvi Gokhale,28,Female,Tier-1,Gig Worker,12359,9578,742,11,239,80,83,78,1,225,31,10,80.33,266,0.77,0.06,63.97,568,Fair
1350,Sai Rana,38,Female,Tier-3,Salaried,48445,30870,17014,10,599,90,92,90,1,143,37,6,90.67,186,0.64,0.35,75.87,597,Fair
1351,Aachal Khanna,23,Female,Tier-1,Student,7942,5270,313,8,239,93,82,93,3,238,54,11,89.33,303,0.66,0.04,61.85,540,Poor
1352,Brijesh Doctor,28,Female,Tier-2,Salaried,52942,37894,14433,11,399,91,99,92,0,212,34,14,94.0,260,0.72,0.27,77.18,639,Fair
1353,Banjeet Chhabra,34,Female,Tier-2,Freelancer,38095,32185,5035,9,399,96,93,97,2,201,34,12,95.33,247,0.84,0.13,69.63,579,Fair
1354,Chaman Sama,23,Male,Tier-2,Salaried,87509,60271,24338,12,499,92,93,91,0,111,20,5,92.0,136,0.69,0.28,78.34,608,Fair
1355,Harsh Chaudhry,59,Female,Tier-3,Business Owner,89563,64480,24009,11,599,100,97,94,1,251,13,6,97.0,270,0.72,0.27,78.54,621,Fair
1356,Jason Deshmukh,32,Female,Tier-2,Salaried,60701,39280,19202,11,599,96,94,99,1,215,29,5,96.33,249,0.65,0.32,79.66,618,Fair
1357,Bhanumati Dugar,24,Female,Tier-3,Salaried,41838,25936,15248,10,299,96,93,95,1,156,40,7,94.67,203,0.62,0.36,78.27,626,Fair
1358,Umang Shanker,38,Male,Tier-2,Gig Worker,23979,18028,3120,9,239,72,73,90,5,246,65,3,78.33,314,0.75,0.13,61.07,499,Poor
1359,Jatin Chawla,24,Male,Tier-3,Salaried,70529,51014,17120,11,299,92,95,95,0,141,43,6,94.0,190,0.72,0.24,76.28,621,Fair
1360,Siya Virk,30,Male,Tier-2,Salaried,89713,72304,15214,11,499,98,99,98,1,200,32,8,98.33,240,0.81,0.17,76.25,614,Fair
1361,Devansh Varkey,33,Male,Tier-1,Salaried,74395,55397,16027,11,399,94,94,91,1,131,35,13,93.0,179,0.74,0.22,74.96,605,Fair
1362,Elijah Bala,44,Male,Tier-1,Business Owner,76148,47110,26239,11,399,99,94,96,1,254,43,18,96.33,315,0.62,0.34,80.5,639,Fair
1363,Oeshi Rama,20,Female,Tier-3,Student,21400,18880,1596,12,399,98,81,98,2,145,35,4,92.33,184,0.88,0.07,72.4,544,Poor
1364,Naksh Bassi,23,Female,Tier-2,Student,10679,8116,373,11,199,90,85,89,2,169,38,12,88.0,219,0.76,0.03,67.05,552,Fair
1365,Ekavir Dey,36,Male,Tier-3,Business Owner,56470,43888,11820,10,399,94,94,99,1,467,29,12,95.67,508,0.78,0.21,74.11,609,Fair
1366,Rishi Chandran,21,Female,Tier-3,Freelancer,24269,15426,6732,10,239,79,99,78,1,337,79,8,85.33,424,0.64,0.28,70.99,613,Fair
1367,Yamini Memon,22,Female,Tier-1,Student,16055,11661,1631,11,199,92,88,82,1,137,36,7,87.33,180,0.73,0.1,68.71,568,Fair
1368,Keya Mahajan,33,Male,Tier-1,Freelancer,40420,33939,5201,8,239,92,92,86,0,202,57,5,90.0,264,0.84,0.13,64.86,591,Fair
1369,Saanvi Sachar,19,Female,Tier-3,Student,11386,8354,686,10,239,83,88,86,0,124,39,5,85.67,168,0.73,0.06,64.64,583,Fair
1370,Jagdish Bains,45,Male,Tier-3,Salaried,69223,42916,24245,11,299,90,98,100,1,136,46,8,96.0,190,0.62,0.35,80.51,636,Fair
1371,Jalsa Comar,24,Male,Tier-1,Student,7938,5761,826,11,399,84,77,94,2,168,22,6,85.0,196,0.73,0.1,67.62,547,Poor
1372,Wriddhish Krishna,34,Male,Tier-1,Salaried,87078,71842,14083,10,499,96,96,95,0,214,31,15,95.67,260,0.83,0.16,72.69,614,Fair
1373,Gaurav Kapoor,27,Male,Tier-1,Salaried,65868,41590,22941,10,399,90,92,95,1,246,16,7,92.33,269,0.63,0.35,76.62,608,Fair
1374,Harita Vala,31,Female,Tier-2,Salaried,51757,36852,13824,10,299,100,96,97,1,102,38,10,97.67,150,0.71,0.27,76.85,618,Fair
1375,Ekavir Seshadri,48,Female,Tier-3,Business Owner,72653,40593,30852,10,399,94,100,95,0,264,15,20,96.33,299,0.56,0.42,80.91,666,Good
1376,Yashasvi Bhargava,38,Male,Tier-1,Business Owner,70800,53245,14674,11,599,92,90,92,2,325,39,7,91.33,371,0.75,0.21,73.88,603,Fair
1377,Isha Munshi,28,Male,Tier-3,Salaried,87758,68272,16748,10,499,90,95,90,1,205,26,14,91.67,245,0.78,0.19,71.56,598,Fair
1378,Girindra Brahmbhatt,58,Male,Tier-3,Business Owner,104905,73421,29402,11,499,91,99,99,0,486,26,6,96.33,518,0.7,0.28,78.57,646,Fair
1379,Meghana Vala,37,Female,Tier-3,Salaried,35098,22250,12184,11,399,95,98,91,0,139,30,13,94.67,182,0.63,0.35,79.75,647,Fair
1380,Gaurang Garg,40,Male,Tier-1,Salaried,43464,27939,14262,12,399,93,97,93,0,215,46,5,94.33,266,0.64,0.33,81.01,638,Fair
1381,Jagrati Bail,18,Female,Tier-1,Student,8906,7312,792,12,199,82,97,91,3,277,23,12,90.0,312,0.82,0.09,71.67,560,Fair
1382,Henry Sandal,24,Female,Tier-1,Salaried,77293,51737,23753,10,399,95,91,99,1,190,21,13,95.0,224,0.67,0.31,76.72,629,Fair
1383,Anjali Chada,19,Male,Tier-1,Student,9656,6350,1329,11,299,82,82,97,3,166,30,2,87.0,198,0.66,0.14,69.63,537,Poor
1384,Teerth Bhatti,19,Female,Tier-1,Student,17349,13734,1878,10,399,81,81,80,1,171,38,6,80.67,215,0.79,0.11,63.58,557,Fair
1385,Umang Aggarwal,39,Female,Tier-3,Salaried,57708,39669,15993,12,499,90,94,97,0,142,10,9,93.67,161,0.69,0.28,79.15,638,Fair
1386,Yasti Balan,24,Female,Tier-3,Student,15263,13226,681,11,399,83,94,85,3,229,60,12,87.33,301,0.87,0.04,67.01,534,Poor
1387,Yadavi Vora,31,Female,Tier-2,Salaried,37123,25144,9766,11,599,95,92,92,1,245,19,4,93.0,268,0.68,0.26,76.39,601,Fair
1388,Rachana Zacharia,27,Male,Tier-1,Salaried,78052,52366,23505,10,499,99,92,92,1,129,14,9,94.33,152,0.67,0.3,76.2,598,Fair
1389,Girindra Halder,31,Female,Tier-3,Freelancer,64640,47842,14625,12,299,82,88,82,3,321,39,13,84.0,373,0.74,0.23,72.79,564,Fair
1390,Chakrika Seshadri,26,Male,Tier-1,Freelancer,17801,13791,3113,8,299,96,83,94,0,315,90,8,91.0,413,0.77,0.17,66.75,613,Fair
1391,Urvashi Halder,40,Male,Tier-1,Salaried,74825,46555,27149,10,499,99,98,93,0,116,15,6,96.67,137,0.62,0.36,79.22,623,Fair
1392,Daksh Sampath,32,Male,Tier-1,Salaried,58512,38321,18471,10,499,98,92,96,1,237,41,10,95.33,288,0.65,0.32,77.14,614,Fair
1393,Advay Gala,31,Female,Tier-2,Salaried,61455,41149,17472,11,499,94,92,100,0,110,34,6,95.33,150,0.67,0.28,78.2,629,Fair
1394,Akshay Chatterjee,36,Male,Tier-3,Freelancer,31026,21093,8160,12,299,99,98,87,3,222,71,14,94.67,307,0.68,0.26,79.22,608,Fair
1395,Joshua Nori,25,Female,Tier-1,Freelancer,29267,23728,4248,9,239,94,79,97,3,187,42,4,90.0,233,0.81,0.15,67.35,531,Poor
1396,Nisha Gala,22,Male,Tier-3,Freelancer,33633,26909,3897,10,399,81,100,78,2,337,82,11,86.33,430,0.8,0.12,66.64,587,Fair
1397,Sanaya Sundaram,24,Male,Tier-3,Student,19631,17532,784,11,299,93,97,96,0,286,30,10,95.33,326,0.89,0.04,70.86,601,Fair
1398,Harrison Dua,21,Male,Tier-2,Student,18836,16164,1380,9,199,76,75,91,1,161,54,7,80.67,222,0.86,0.07,60.53,551,Fair
1399,Charita Joshi,28,Male,Tier-3,Business Owner,82174,50805,29414,11,399,94,93,98,0,390,10,20,95.0,420,0.62,0.36,80.24,670,Good
1400,Robert Ramachandran,45,Male,Tier-2,Gig Worker,30183,25631,2179,10,299,71,71,84,4,216,75,3,75.33,294,0.85,0.07,59.83,504,Poor
1401,Isaiah Pandit,39,Male,Tier-2,Business Owner,112851,61427,50583,10,599,99,96,100,0,304,40,12,98.33,356,0.54,0.45,82.61,684,Good
1402,Hema Narayanan,53,Male,Tier-3,Business Owner,63204,43145,18924,10,399,96,98,94,0,250,14,9,96.0,273,0.68,0.3,76.98,648,Fair
1403,Vrishti Andra,30,Female,Tier-2,Salaried,71982,49649,21752,10,399,95,92,97,0,235,40,9,94.67,284,0.69,0.3,76.4,639,Fair
1404,Mitesh Kashyap,43,Female,Tier-3,Salaried,27847,19708,7118,12,499,99,92,90,0,168,25,5,93.67,198,0.71,0.26,78.5,627,Fair
1405,Harini Chacko,23,Female,Tier-3,Gig Worker,25094,19120,4250,11,199,81,88,83,5,216,51,9,84.0,276,0.76,0.17,69.08,511,Poor
1406,Ansh Kaur,23,Female,Tier-1,Student,5545,1866,825,9,399,87,86,92,3,163,59,7,88.33,229,0.34,0.15,66.63,548,Poor
1407,Yoshita Bhatt,32,Female,Tier-2,Salaried,65418,46774,18108,12,399,95,95,93,1,211,50,14,94.33,275,0.72,0.28,79.47,639,Fair
1408,Harrison Doctor,29,Female,Tier-3,Business Owner,98333,69783,26257,11,399,99,96,96,2,327,14,18,97.0,359,0.71,0.27,78.51,624,Fair
1409,Vedika Gaba,40,Female,Tier-2,Salaried,25252,15134,7280,12,599,94,100,100,1,165,45,9,98.0,219,0.6,0.29,81.65,627,Fair
1410,Bimala Chakraborty,22,Male,Tier-2,Student,11341,7306,1410,12,299,78,88,94,1,193,73,9,86.67,275,0.64,0.12,71.06,601,Fair
1411,Netra Kanda,41,Female,Tier-1,Salaried,60155,38435,21180,10,599,94,99,98,0,167,28,9,97.0,204,0.64,0.35,79.06,649,Fair
1412,Zayyan Kakar,48,Male,Tier-1,Business Owner,62400,45312,14324,10,399,96,92,97,0,351,35,10,95.0,396,0.73,0.23,74.39,644,Fair
1413,Samuel Modi,39,Male,Tier-3,Business Owner,75462,47509,25178,11,499,98,91,93,0,392,44,15,94.0,451,0.63,0.33,79.01,655,Good
1414,Jagrati Walia,32,Male,Tier-1,Salaried,68696,42196,24297,12,399,99,99,97,1,127,45,9,98.33,181,0.61,0.35,83.78,628,Fair
1415,Bhavika Dewan,34,Female,Tier-3,Gig Worker,35831,29389,3517,6,199,70,76,71,3,179,71,2,72.33,252,0.82,0.1,51.11,499,Poor
1416,Rachita Modi,21,Male,Tier-2,Freelancer,38424,30371,6348,8,399,83,99,93,1,262,89,13,91.67,364,0.79,0.17,66.79,601,Fair
1417,William Tak,38,Male,Tier-2,Salaried,84898,55526,28037,10,299,98,97,92,1,108,11,5,95.67,124,0.65,0.33,77.74,606,Fair
1418,Qasim Sha,20,Female,Tier-3,Student,14687,11911,872,10,239,94,94,81,3,243,37,12,89.67,292,0.81,0.06,66.61,545,Poor
1419,Varenya Raghavan,51,Male,Tier-2,Business Owner,61605,41705,16954,10,499,92,92,91,1,483,32,15,91.67,530,0.68,0.28,74.09,625,Fair
1420,Lipika Ghose,36,Female,Tier-1,Salaried,75339,58974,14658,10,299,99,90,95,0,155,50,14,94.67,219,0.78,0.19,73.17,620,Fair
1421,Isaac Dhar,38,Male,Tier-3,Salaried,84032,62366,20772,12,499,100,95,95,0,211,30,6,96.67,247,0.74,0.25,79.75,630,Fair
1422,Krisha Sood,38,Female,Tier-1,Salaried,79423,65372,13538,10,499,95,95,93,0,142,48,4,94.33,194,0.82,0.17,72.28,614,Fair
1423,Nihal Nagarajan,19,Male,Tier-2,Student,7995,5725,1127,8,399,82,99,100,1,282,49,9,93.67,340,0.72,0.14,67.06,598,Fair
1424,Januja Wagle,38,Male,Tier-2,Freelancer,36036,25726,8530,10,399,85,80,80,2,193,64,5,81.67,262,0.71,0.24,67.93,554,Fair
1425,Warjas Loke,30,Female,Tier-1,Gig Worker,26031,21721,2547,6,239,72,71,80,1,215,26,6,74.33,247,0.83,0.1,52.1,534,Poor
1426,Max Mukherjee,32,Female,Tier-2,Salaried,42645,28832,11424,11,399,95,92,94,1,235,28,5,93.67,268,0.68,0.27,76.87,605,Fair
1427,Aashi Kota,39,Male,Tier-1,Freelancer,45111,38899,5588,10,399,81,76,85,1,275,85,11,80.67,371,0.86,0.12,64.05,573,Fair
1428,Nathan Goyal,36,Male,Tier-3,Salaried,30449,16787,11219,10,399,93,100,98,0,209,12,12,97.0,233,0.55,0.37,79.55,656,Good
1429,Faris Babu,32,Male,Tier-3,Business Owner,86219,50600,34366,11,599,97,93,90,1,461,45,12,93.33,518,0.59,0.4,80.62,647,Fair
1430,Nitara Deshpande,26,Male,Tier-3,Salaried,54174,35768,17491,11,499,100,93,95,0,223,42,4,96.0,269,0.66,0.32,79.69,648,Fair
1431,Ati Prashad,44,Female,Tier-1,Salaried,56350,43122,11100,11,599,97,91,97,1,196,20,13,95.0,229,0.77,0.2,75.41,611,Fair
1432,Om Halder,35,Male,Tier-3,Salaried,33949,20964,10079,12,499,96,100,96,1,187,13,13,97.33,213,0.62,0.3,81.57,636,Fair
1433,Indali Uppal,24,Male,Tier-1,Freelancer,18160,12687,3579,12,299,90,82,93,0,286,49,13,88.33,348,0.7,0.2,74.08,625,Fair
1434,Balveer Ganesh,36,Female,Tier-2,Salaried,68487,46901,19211,11,399,100,94,96,1,231,43,8,96.67,282,0.68,0.28,78.75,632,Fair
1435,Panini Agarwal,20,Female,Tier-2,Student,21065,18657,1321,12,299,99,91,84,0,271,23,4,91.33,298,0.89,0.06,71.55,591,Fair
1436,Frederick Sahota,40,Female,Tier-2,Freelancer,58275,39719,16164,8,239,84,91,92,1,313,77,4,89.0,394,0.68,0.28,68.82,596,Fair
1437,Suhani Sankaran,28,Male,Tier-1,Gig Worker,20771,16614,3228,8,199,83,85,94,2,213,70,9,87.33,292,0.8,0.16,64.33,550,Fair
1438,Vyanjana Dave,27,Male,Tier-2,Freelancer,49613,39331,9456,11,399,78,99,77,1,306,82,11,84.67,399,0.79,0.19,70.05,599,Fair
1439,Kamala Bhalla,29,Male,Tier-2,Business Owner,115085,71141,41150,10,399,97,97,99,0,344,30,8,97.67,382,0.62,0.36,79.56,661,Good
1440,Charan Zachariah,34,Male,Tier-2,Salaried,30860,20368,9474,12,499,98,98,90,1,103,30,7,95.33,140,0.66,0.31,80.88,622,Fair
1441,Aradhana Manda,24,Female,Tier-2,Freelancer,22986,17186,4750,12,239,75,82,92,1,296,80,7,83.0,383,0.75,0.21,71.7,612,Fair
1442,Tanish Sani,23,Male,Tier-2,Student,18978,17746,483,8,299,92,100,83,0,130,38,7,91.67,175,0.94,0.03,62.6,559,Fair
1443,Samar Khosla,27,Male,Tier-2,Freelancer,41244,35167,3931,10,399,100,100,91,3,202,68,15,97.0,285,0.85,0.1,71.36,555,Fair
1444,Yagnesh Bandi,34,Male,Tier-2,Salaried,58400,36389,19281,11,399,93,95,93,0,101,50,9,93.67,160,0.62,0.33,78.74,630,Fair
1445,Fitan Varkey,32,Female,Tier-1,Salaried,54514,35345,17249,10,499,96,96,93,1,245,21,9,95.0,275,0.65,0.32,76.99,614,Fair
1446,Indira Bal,35,Female,Tier-3,Salaried,87686,58504,28034,10,399,98,93,97,1,146,39,4,96.0,189,0.67,0.32,77.59,617,Fair
1447,Avi Bera,40,Female,Tier-3,Gig Worker,22393,19300,2312,8,199,79,75,86,1,176,52,5,80.0,233,0.86,0.1,59.1,554,Fair
1448,Xiti Subramaniam,18,Male,Tier-1,Student,20133,16546,2912,10,239,85,92,100,2,224,73,6,92.33,303,0.82,0.14,70.51,574,Fair
1449,Rayaan Grover,22,Female,Tier-1,Student,22919,21407,462,11,239,75,83,84,3,227,33,8,80.67,268,0.93,0.02,62.94,518,Poor
1450,Ati Nath,29,Female,Tier-2,Freelancer,44706,39306,4717,12,239,93,85,100,1,155,72,12,92.67,239,0.88,0.11,73.5,592,Fair
1451,Bishakha Kata,44,Male,Tier-2,Salaried,81378,55017,24551,12,299,99,92,92,1,230,39,8,94.33,277,0.68,0.3,80.22,639,Fair
1452,Varsha Mallick,43,Male,Tier-3,Business Owner,83076,53055,27781,11,399,97,91,97,1,477,22,6,95.0,505,0.64,0.33,79.53,639,Fair
1453,Ubika Goswami,52,Male,Tier-2,Business Owner,75519,45005,29748,10,399,94,93,99,2,444,43,20,95.33,507,0.6,0.39,79.48,640,Fair
1454,Qushi Mittal,37,Male,Tier-1,Salaried,67722,43382,22812,12,399,93,93,96,1,221,38,4,94.0,263,0.64,0.34,81.11,619,Fair
1455,Ria Thakur,40,Female,Tier-2,Freelancer,22387,13836,6430,10,239,91,95,88,0,197,89,5,91.33,291,0.62,0.29,74.28,625,Fair
1456,Chaaya Malhotra,30,Female,Tier-1,Business Owner,74336,55818,16127,10,399,91,99,90,2,417,32,13,93.33,462,0.75,0.22,73.18,589,Fair
1457,Hemangini Nanda,32,Male,Tier-1,Business Owner,42579,31441,9118,12,499,99,94,91,2,305,20,10,94.67,335,0.74,0.21,77.76,616,Fair
1458,Saanvi Pal,21,Female,Tier-3,Student,15143,12202,497,9,239,99,83,97,3,127,57,10,93.0,194,0.81,0.03,65.48,523,Poor
1459,Logan Narasimhan,38,Male,Tier-3,Gig Worker,23332,19960,1787,7,239,72,85,79,2,127,57,1,78.67,185,0.86,0.08,55.63,518,Poor
1460,Laban Bose,18,Female,Tier-1,Student,8535,5711,762,12,199,76,81,89,3,254,47,3,82.0,304,0.67,0.09,67.68,535,Poor
1461,Kashvi Vasa,22,Male,Tier-3,Student,18086,14569,1416,9,199,79,99,81,0,272,41,5,86.33,318,0.81,0.08,63.52,589,Fair
1462,Arya Mammen,20,Male,Tier-2,Student,11441,9859,837,12,199,75,85,94,3,274,40,2,84.67,316,0.86,0.07,68.53,529,Poor
1463,Chandresh Goda,24,Male,Tier-1,Student,23451,17689,3413,8,399,81,94,94,0,168,68,2,89.67,238,0.75,0.15,65.2,583,Fair
1464,Samaksh Patel,22,Female,Tier-2,Student,17473,15236,1635,12,399,77,95,92,3,156,31,3,88.0,190,0.87,0.09,70.81,528,Poor
1465,Bhavya Basu,24,Male,Tier-1,Freelancer,47504,41042,4959,9,399,100,77,90,0,266,52,7,89.0,325,0.86,0.1,65.63,598,Fair
1466,Ubika Kaul,47,Female,Tier-1,Business Owner,78421,44037,32482,10,399,95,92,91,2,351,10,8,92.67,369,0.56,0.41,78.76,613,Fair
1467,Bhavya Kala,37,Female,Tier-3,Business Owner,42230,26378,14604,11,599,97,97,92,1,407,11,9,95.33,427,0.62,0.35,80.04,639,Fair
1468,Nachiket Choudhury,30,Female,Tier-2,Salaried,85486,68826,15612,11,299,100,97,99,1,242,11,14,98.67,267,0.81,0.18,76.81,610,Fair
1469,Chameli Devan,32,Female,Tier-2,Freelancer,22336,17799,3665,9,239,78,93,96,0,231,88,12,89.0,331,0.8,0.16,67.42,605,Fair
1470,Tarak Sant,42,Male,Tier-2,Gig Worker,19356,15170,2810,10,239,78,85,87,4,211,73,3,83.33,287,0.78,0.15,66.02,521,Poor
1471,Nimrat Tak,36,Male,Tier-3,Gig Worker,27220,22095,2313,9,239,70,86,93,2,192,91,2,83.0,285,0.81,0.08,62.05,533,Poor
1472,Gunbir Dutt,42,Male,Tier-3,Salaried,80467,54877,23481,10,599,94,90,90,1,246,43,7,91.33,296,0.68,0.29,74.42,620,Fair
1473,Yamini Natarajan,48,Female,Tier-3,Business Owner,70207,49859,18931,11,599,96,94,97,0,379,20,7,95.67,406,0.71,0.27,77.92,649,Fair
1474,Yoshita Prasad,36,Male,Tier-1,Salaried,37287,28469,6972,10,399,91,92,93,1,137,10,9,92.0,156,0.76,0.19,71.61,571,Fair
1475,Bhavya Dave,18,Male,Tier-3,Student,5595,4566,510,11,239,100,84,92,3,181,57,3,92.0,241,0.82,0.09,70.73,532,Poor
1476,Andrew Bawa,18,Female,Tier-2,Student,18310,13519,2266,8,199,87,93,100,1,180,28,12,93.33,220,0.74,0.12,66.38,575,Fair
1477,Mekhala Mani,40,Male,Tier-1,Freelancer,17931,13410,2965,12,399,85,84,92,0,290,74,10,87.0,374,0.75,0.17,72.46,625,Fair
1478,Harita Babu,22,Male,Tier-2,Student,24316,19559,2114,9,239,88,78,83,1,234,25,3,83.0,262,0.8,0.09,62.11,546,Poor
1479,Charan Devan,38,Male,Tier-1,Freelancer,57320,46513,9243,10,299,91,79,99,2,188,22,6,89.67,216,0.81,0.16,69.67,569,Fair
1480,Fitan Ratti,33,Female,Tier-3,Salaried,74980,57725,15730,11,599,90,97,95,1,247,48,13,94.0,308,0.77,0.21,75.29,612,Fair
1481,Chaman Merchant,55,Male,Tier-3,Business Owner,97883,73609,23204,10,399,90,98,92,1,475,11,18,93.33,504,0.75,0.24,73.78,629,Fair
1482,Zansi Sarraf,25,Male,Tier-2,Freelancer,24029,18020,5372,12,299,94,99,84,0,188,70,5,92.33,263,0.75,0.22,76.87,630,Fair
1483,Meghana Chatterjee,45,Male,Tier-1,Salaried,46283,26961,17412,11,399,95,100,93,1,179,20,7,96.0,206,0.58,0.38,81.29,631,Fair
1484,Lucky Sangha,28,Female,Tier-2,Salaried,65616,52998,11395,12,399,98,95,91,0,207,14,14,94.67,235,0.81,0.17,76.54,632,Fair
1485,Jagrati Rana,30,Male,Tier-1,Freelancer,58618,40512,15860,11,239,76,76,89,1,206,27,7,80.33,240,0.69,0.27,70.28,586,Fair
1486,Ishanvi Chhabra,22,Male,Tier-2,Student,12939,9553,1137,11,199,75,77,85,1,152,56,12,79.0,220,0.74,0.09,64.14,551,Fair
1487,Umang Mitra,23,Male,Tier-3,Student,13666,9934,1954,10,199,90,98,93,3,203,34,6,93.67,243,0.73,0.14,71.12,555,Fair
